movie_id,genre_id
152532,36
152584,18
152584,10749
152601,18
152601,878
152601,10749
153158,12
153158,16
153158,10749
153518,12
153518,16
153518,35
153518,10751
154400,18
154400,80
156022,28
156022,53
156022,80
157336,12
157336,18
157336,878
157350,12
157350,28
157350,878
157353,18
157353,53
157353,878
157353,9648
157354,18
157433,27
157547,27
158015,27
158015,53
158015,878
158852,12
158852,878
158852,9648
158852,10751
159824,14
159824,16
159824,35
159824,10751
160642,12
160642,14
160642,16
160642,35
160642,878
160642,10751
161246,14
161246,18
165213,18
165213,53
165213,80
166424,12
166424,28
166424,878
166426,12
166426,14
166426,28
166428,12
166428,16
166428,10751
166666,18
168259,28
168259,53
168259,80
168672,18
168672,80
169917,18
169917,53
169917,80
169917,9648
170657,12
170657,14
170657,28
170657,35
170687,14
170687,16
170687,35
170687,10751
171274,18
171274,35
171274,9648
172385,12
172385,16
172385,35
172385,10751
173185,35
174341,18
175112,16
175112,10751
175168,27
175168,35
177572,12
177572,16
177572,28
177572,35
177572,10751
177677,12
177677,28
179826,53
179826,9648
180299,28
180299,53
180299,80
181533,12
181533,14
181533,35
181533,10751
181808,12
181808,28
181808,878
181812,12
181812,28
181812,878
181886,53
181886,9648
184314,18
184315,12
184315,28
184345,27
184345,35
187017,28
187017,35
187017,80
187022,18
187022,80
188927,12
188927,28
188927,878
190859,28
190859,10752
192141,28
192141,53
193610,35
193610,10749
193756,18
193756,28
193756,10752
193893,35
194662,18
194662,35
195589,35
196867,18
196867,35
196867,10751
198184,28
198184,80
198184,878
198375,16
198375,18
198375,10749
198663,28
198663,53
198663,878
198663,9648
200085,28
200085,53
200085,878
200727,18
200727,35
200727,10749
201085,18
201085,27
201085,9648
201085,10749
201088,28
201088,53
201088,80
203739,14
203739,28
203739,35
203801,12
203801,28
203801,35
204082,28
204082,53
204922,53
204922,9648
205584,12
205584,14
205584,28
205587,18
205596,18
205596,36
205596,53
205596,10752
206487,53
206487,878
206647,12
206647,28
206647,53
207703,12
207703,28
207703,35
207703,80
207932,28
207932,53
207932,9648
207933,27
207933,53
207933,9648
209112,12
209112,14
209112,28
210577,18
210577,53
210577,9648
211672,12
211672,16
211672,35
211672,10751
212778,35
214756,14
214756,35
216015,18
216015,53
216015,10749
216282,28
216282,53
220289,53
220289,878
221731,12
221731,14
221731,18
221731,28
221732,12
221732,14
221732,28
222935,18
222935,10749
223702,12
223702,14
223702,16
223702,35
225574,28
225574,53
225574,9648
225886,35
227156,18
227156,878
227159,35
227719,53
227719,878
227973,16
227973,35
227973,10751
228150,18
228150,28
228150,10752
228161,14
228161,16
228161,35
228161,878
228161,10751
228165,12
228165,14
228165,16
228165,35
228165,10751
228205,18
228205,10749
228326,14
228326,16
228326,10751
228967,28
228967,35
228970,18
230179,12
230179,28
230179,35
230179,53
232672,35
232672,10749
235704,18
235704,28
235704,53
238615,28
238615,53
238615,878
238636,27
238636,53
238713,28
238713,35
238713,80
240832,28
240832,878
241251,53
241259,12
241259,14
241259,10751
241554,28
241554,53
241554,80
241848,28
241848,53
241848,9648
242582,18
242582,53
242582,80
242828,16
242828,18
242828,10751
244761,18
244761,53
244761,80
244786,18
244786,53
244786,10402
245891,28
245891,53
246403,27
246403,35
246655,14
246655,28
246655,878
249070,28
249070,53
249070,80
249397,18
249397,9648
250546,27
251783,18
251783,53
253376,12
253376,27
253412,12
253412,18
253412,36
254128,18
254128,28
254128,53
254320,18
254320,35
254320,10749
254470,35
254470,10402
254904,28
254904,53
254904,80
255709,18
256040,18
256040,28
256274,27
256274,53
256591,35
256591,80
256591,10749
257088,12
257088,28
257088,53
257088,80
257091,35
257211,35
257344,28
257344,35
257344,878
257445,12
257445,27
257445,35
257512,16
257512,18
257512,28
257512,9648
258230,12
258230,14
258230,10751
258480,18
258480,10749
258489,12
258489,14
258489,28
258509,12
258509,16
258509,35
258509,10402
258509,10751
259072,27
259316,12
259316,14
259693,27
259694,35
259694,10749
260346,28
260346,53
260513,12
260513,16
260513,28
260513,10751
260514,16
260514,18
260514,10751
261023,18
261023,36
261023,80
262500,28
262500,53
262500,878
262504,12
262504,28
262504,878
262504,9648
262543,53
262543,878
263115,18
263115,28
263115,878
263132,35
263472,27
263472,53
263472,80
264644,18
264644,53
264660,18
264660,878
265177,18
265195,18
265195,35
265195,53
265208,28
265208,53
265208,80
265851,18
265851,28
265851,53
266294,35
266647,12
266647,14
266647,28
266647,10751
266856,18
266856,10749
267193,28
267193,35
267860,28
267860,53
267935,12
267935,14
267935,10751
268531,16
268531,28
268531,35
268531,878
268531,10751
268896,12
268896,14
268896,28
268896,878
269149,12
269149,16
269149,35
269149,10751
269955,18
270303,27
270303,9648
270946,12
270946,16
270946,35
270946,10751
271110,12
271110,28
271110,878
271969,12
271969,18
271969,28
271969,36
273248,18
273248,37
273248,9648
273477,27
273477,35
273481,28
273481,53
273481,80
274167,35
274854,12
274854,14
274854,28
274855,28
274855,53
274855,878
274857,14
274857,18
274857,28
274862,12
274862,16
274862,28
274862,35
274862,10751
274870,18
274870,878
274870,10749
276907,53
276907,80
277216,18
277216,36
277216,10402
277217,12
277217,14
277217,10402
277217,10751
277217,10770
278154,12
278154,16
278154,35
278154,878
278154,10751
278924,12
278924,28
278924,53
278924,80
278927,12
278927,14
278927,10751
280092,27
280092,53
280217,12
280217,16
280217,28
280217,35
280217,10751
281338,18
281338,878
281338,10752
281957,12
281957,18
281957,37
282035,12
282035,14
282035,27
282035,28
282035,53
283366,12
283366,14
283366,18
283366,53
283366,10751
283566,16
283566,18
283566,28
283566,878
283995,12
283995,28
283995,878
284052,12
284052,14
284052,28
284053,28
284053,35
284053,878
284054,12
284054,28
284054,878
284536,18
284536,53
284536,80
284552,18
284552,36
286217,12
286217,18
286217,878
286687,18
286687,35
286687,10749
287649,18
287649,53
287649,10749
287947,14
287947,28
287947,35
287948,28
287948,53
287948,80
290098,18
290098,53
290098,10749
290250,28
290250,35
290250,80
290595,12
290595,18
290595,28
290859,12
290859,28
290859,53
290859,878
290864,12
290864,28
290864,53
290864,80
290865,18
290865,80
291805,53
291805,80
291870,35
292431,18
292431,10749
293167,12
293167,14
293167,28
293660,12
293660,28
293660,35
293670,27
293670,9648
293767,18
293767,10752
293863,14
293863,18
293863,10749
294254,12
294254,28
294254,53
294254,878
295830,27
295830,28
295830,878
296096,18
296096,10749
296098,18
296098,53
296099,12
296099,35
296524,18
296524,28
297222,18
297222,35
297222,878
297270,12
297270,16
297270,10751
297608,27
297608,53
297608,9648
297761,12
297761,14
297761,28
297762,12
297762,14
297762,28
297802,12
297802,14
297802,28
298250,27
298250,9648
298312,27
298312,53
298618,12
298618,28
298618,878
299534,12
299534,28
299534,878
299536,12
299536,28
299536,878
299537,12
299537,28
299537,878
299687,12
299687,28
299687,878
299824,12
299824,14
299824,28
300668,27
300668,878
300669,27
300669,53
300669,80
300671,18
300671,28
300671,36
300671,53
300671,10752
301337,18
301337,35
301337,878
301502,18
301528,12
301528,16
301528,35
301528,10751
302699,28
302699,35
302946,18
302946,53
302946,80
303857,16
303857,28
303857,878
303991,18
303991,35
305470,12
305470,28
305470,878
306819,18
307081,18
307081,28
308266,18
308266,35
308266,80
308531,12
308531,28
308531,35
308531,878
308531,10751
309809,12
309809,14
309809,16
309809,10751
310131,27
310307,18
310307,36
311324,12
311324,14
311324,28
312221,18
313297,12
313297,16
313297,10751
313369,18
313369,35
313369,10749
314365,18
314365,36
315011,27
315011,28
315011,878
315162,12
315162,14
315162,16
315162,35
315162,10751
315465,12
315465,14
315465,16
315465,18
315465,28
315465,10751
315837,18
315837,28
315837,878
316029,18
316727,27
316727,28
316727,53
317442,16
317442,28
317442,10749
318256,99
318846,18
318846,35
320288,12
320288,28
320288,878
321258,27
321258,53
321258,9648
321612,14
321612,10749
321612,10751
324552,28
324552,53
324552,80
324668,12
324668,28
324668,53
324670,28
324670,53
324670,878
324786,18
324786,36
324786,10752
324849,16
324849,28
324849,35
324849,10751
324852,12
324852,16
324852,28
324852,35
324852,10751
324857,12
324857,16
324857,28
324857,878
329865,18
329865,878
329865,9648
329996,12
329996,14
329996,10751
330457,12
330457,14
330457,16
330457,35
330457,10751
330459,12
330459,28
330459,878
331482,18
331482,10749
331576,12
331576,18
331576,28
331576,53
331576,80
332210,12
332210,16
332210,35
332210,10751
332562,18
332562,10402
332562,10749
332567,18
332567,27
332567,53
333167,18
333167,36
333167,10749
333339,12
333339,28
333339,878
333371,18
333371,27
333371,53
333371,878
333484,12
333484,28
333484,37
334533,12
334533,18
334541,18
334543,18
335360,12
335360,14
335360,16
335360,10751
335787,12
335787,28
335797,16
335797,35
335797,10402
335797,10751
335977,12
335977,28
335983,28
335983,878
335984,18
335984,878
335988,12
335988,28
335988,878
336843,12
336843,28
336843,53
336843,878
337167,18
337167,10749
337170,18
337170,35
337170,80
337339,28
337339,53
337339,80
337401,12
337401,14
337401,28
337404,35
337404,80
338762,12
338762,28
338762,878
338766,18
338766,37
338766,80
338803,18
338803,36
338803,80
338952,12
338952,14
338953,12
338953,14
338958,14
338958,35
338958,10751
338967,27
338967,35
338970,12
338970,14
338970,28
339403,28
339403,80
339527,53
339527,80
339527,9648
339692,18
339692,53
339692,80
339846,28
339846,35
339846,80
339964,12
339964,28
339964,878
339967,14
339967,18
339967,878
339984,18
339984,10751
340102,27
340102,28
340102,878
340382,27
340382,28
340382,878
340666,18
340666,53
340837,27
340837,878
340837,9648
341013,28
341013,53
341174,18
341174,10749
342473,12
342473,16
342473,35
342473,10751
343611,18
343611,28
343611,53
343611,80
343668,12
343668,28
343668,35
343668,80
343668,878
345887,28
345887,53
345887,80
345911,27
345938,18
345938,10751
345940,27
345940,28
345940,878
346364,18
346364,27
346364,53
346648,12
346648,35
346648,10751
346672,14
346672,27
346672,28
346672,53
346672,878
346685,53
346685,80
346685,9648
346698,12
346698,14
346698,35
346910,28
346910,53
346910,878
347201,12
347201,14
347201,16
347201,28
347201,35
348350,12
348350,28
348350,878
348893,18
348893,28
348893,53
348893,80
350499,12
350499,14
350499,16
350499,28
350499,10751
351286,12
351286,53
351286,878
353069,18
353069,35
353069,10749
353081,12
353081,28
353486,12
353486,14
353486,28
353486,35
353491,14
353491,28
353491,878
354857,12
354857,16
354857,35
354857,878
354912,12
354912,16
354912,10402
354912,10751
355547,12
355547,14
355547,16
355547,35
355547,10751
357096,27
359364,99
359724,18
359724,28
359724,36
359940,18
359940,80
360784,27
360784,53
360920,14
360920,16
360920,35
360920,10751
361292,18
361292,27
361292,9648
361743,18
361743,28
363088,12
363088,28
363088,878
363676,18
363676,36
364689,12
364689,16
364689,35
364689,10751
365045,12
365045,18
365045,10751
369885,18
369885,28
369885,53
369885,10749
369885,10752
369972,18
369972,36
370172,12
370172,28
370172,53
370663,18
370663,10749
371462,18
372058,16
372058,18
372058,10749
372343,27
372343,53
372343,80
372343,9648
372754,16
372754,10749
372962,27
373571,28
373571,878
374205,12
374205,16
374205,28
374205,35
374720,18
374720,28
374720,10752
375262,18
375262,35
375262,36
375588,12
375588,14
375588,28
375588,53
376570,27
376570,53
376659,35
376660,18
376660,35
376867,18
378064,16
378064,18
378064,10749
378236,16
378236,35
378236,10751
379149,28
379149,53
379149,80
379686,12
379686,16
379686,35
379686,878
379686,10751
381283,18
381283,27
381284,18
381284,36
381288,27
381288,53
381289,12
381289,14
381289,18
381289,35
381289,10751
381890,14
381890,35
381890,10749
383498,12
383498,28
383498,35
384018,12
384018,28
384018,35
384345,12
384345,14
384345,16
384345,878
384345,10751
384521,27
384521,878
384521,9648
384680,12
384680,18
384680,36
384680,37
385103,16
385103,35
385103,9648
385103,10751
385128,12
385128,28
385128,80
385687,28
385687,53
385687,80
387426,12
387426,18
387426,878
387848,18
387848,10749
388399,18
388399,28
388399,36
388399,53
388399,80
389015,18
389015,35
390043,28
390043,35
390043,53
390043,80
390062,12
390062,18
390062,53
391713,18
391713,35
391757,18
391757,28
392044,18
392044,80
392044,9648
393345,27
393345,53
394117,18
395834,18
395834,53
395834,80
395834,9648
395990,18
395990,28
395990,53
395990,80
395991,18
395991,36
395992,27
395992,878
395992,9648
396194,36
396194,99
396194,10402
396371,18
396371,80
396422,27
396535,12
396535,27
396535,28
396535,53
397243,27
397243,9648
397567,12
397567,14
397567,18
397567,28
397567,53
398818,18
398818,10749
398978,18
398978,36
398978,80
399055,14
399055,18
399055,10749
399057,18
399057,53
399057,9648
399170,18
399170,28
399170,35
399170,80
399174,12
399174,16
399174,35
399360,12
399360,18
399361,12
399361,28
399361,53
399361,80
399366,27
399366,53
399366,9648
399402,12
399402,28
399402,53
399404,18
399404,36
399566,12
399566,28
399566,878
399579,12
399579,28
399579,878
400106,14
400106,28
400106,53
400155,14
400155,16
400155,35
400155,10751
400157,12
400157,14
400157,16
400157,35
400157,10751
400160,12
400160,14
400160,16
400160,35
400160,10751
400535,28
400535,53
400535,80
400617,18
400617,10749
400928,18
400928,35
401469,18
401469,53
401469,80
401478,28
401478,53
401478,878
401981,53
401981,9648
402431,14
402431,18
402431,10749
402900,28
402900,35
402900,80
404368,12
404368,16
404368,28
404368,35
404368,878
404368,10751
405774,18
405774,27
405774,53
406563,27
406563,53
406759,12
406759,28
406759,878
406990,28
406990,53
406990,878
406990,9648
406997,18
406997,10751
407436,12
407436,18
407451,12
407451,14
407451,878
407451,10751
408270,18
408270,10749
408866,28
408866,80
411088,18
411088,53
411088,9648
412117,12
412117,16
412117,35
412117,10751
412656,12
412656,14
412656,878
414419,28
414419,80
414906,53
414906,80
414906,9648
415842,12
415842,28
415842,53
416148,99
417261,18
417261,10749
417320,12
417320,14
417320,10402
417320,10751
417320,10770
419430,27
419430,53
419430,9648
419479,27
419479,35
419743,18
419743,10749
420634,27
420707,27
420707,53
420809,12
420809,14
420809,10751
420817,12
420817,14
420817,10749
420817,10751
420818,12
420818,16
420818,18
420818,10751
420821,12
420821,16
420821,35
420821,9648
420821,10751
423108,27
423108,53
423108,9648
423204,28
423204,53
424139,27
424139,53
424694,18
424694,10402
424783,12
424783,28
424783,878
425909,12
425909,14
425909,35
426543,12
426543,14
426543,10751
427641,12
427641,28
427641,878
428045,12
428045,14
428045,28
428045,10751
428078,12
428078,878
429197,18
429197,35
429351,18
429351,28
429351,36
429351,10752
429617,12
429617,28
429617,878
431580,12
431580,14
431580,16
431580,35
431580,10751
431693,12
431693,16
431693,28
431693,35
431693,10751
431819,14
431819,16
431819,18
431819,10749
432991,18
432991,53
433498,12
433498,18
433498,80
433808,27
433808,9648
434203,18
434203,10749
434555,18
434555,27
435901,18
435901,53
435901,10749
436270,12
436270,28
436270,878
436969,12
436969,28
436969,35
437068,18
437068,28
437068,36
437543,12
437543,14
437543,28
437543,10751
438148,12
438148,16
438148,35
438148,80
438148,878
438148,10751
438631,12
438631,878
438695,16
438695,35
438695,10402
438695,10751
438798,28
438798,80
439079,27
440249,99
440471,28
440471,53
440471,80
440471,878
440471,9648
441130,12
441130,14
441130,16
441130,10751
441701,27
442062,14
442062,27
442062,35
442062,10751
442249,27
442249,28
442249,53
443791,12
443791,27
443791,28
443791,878
445571,35
445571,80
445571,9648
446354,18
446354,36
446807,28
446807,53
446807,80
446893,12
446893,14
446893,16
446893,35
446893,10402
446893,10751
447277,12
447277,14
447277,10749
447277,10751
447332,18
447332,27
447332,878
447365,12
447365,28
447365,878
447404,12
447404,14
447404,28
448119,12
448119,14
448119,35
448119,10751
449176,18
449176,35
449176,10749
449443,28
449443,53
449443,80
449985,28
449985,53
449992,28
449992,53
449992,80
450001,18
450001,28
450001,80
450465,18
450465,53
450465,878
451048,12
451048,14
451048,28
452832,18
452832,53
452832,9648
453395,12
453395,14
453395,28
453405,12
453405,18
453405,28
453405,53
453405,878
454527,18
454527,36
454527,10749
454619,35
454619,10749
454626,28
454626,35
454626,878
454626,10751
454640,12
454640,16
454640,35
454640,10751
454983,35
454983,10749
455207,35
455207,10749
455839,12
455839,878
455980,28
455980,35
456740,12
456740,14
456740,27
456740,28
458156,28
458156,53
458156,80
458220,18
458305,27
458305,878
458305,9648
458423,35
458423,10749
458576,12
458576,14
458576,28
458723,27
458723,9648
458897,12
458897,28
458897,35
459151,12
459151,16
459151,35
459151,10751
460458,27
460458,28
460458,878
460465,12
460465,14
460465,28
460555,12
460555,28
460555,53
460555,10752
463272,12
463272,28
463272,35
464052,12
464052,14
464052,28
464889,28
466272,18
466272,35
466272,53
466282,35
466282,10749
466420,18
466420,36
466420,80
467938,18
467938,27
467938,28
467938,53
473033,18
473033,53
473033,80
473920,12
473920,28
473920,35
473920,53
473920,80
474350,18
474350,27
474350,53
475557,18
475557,53
475557,80
476292,14
476292,16
476292,18
476669,12
476669,28
476669,53
479455,12
479455,28
479455,35
479455,878
479718,28
479718,53
479718,80
480414,27
480530,18
480530,28
481084,14
481084,16
481084,35
481084,10751
481848,12
481848,18
481848,10751
482321,16
482321,35
482321,878
482321,10751
482373,27
482373,53
483906,18
483906,28
483906,80
484247,35
484247,53
484247,9648
484468,12
484468,28
484468,53
484641,12
484641,28
484641,53
484718,35
487558,18
487558,35
487558,36
487558,80
487616,18
487616,36
488623,53
488623,80
488623,9648
489999,18
489999,53
489999,9648
490132,18
490132,35
490132,36
491418,18
491418,35
491480,18
491480,36
491584,18
491584,53
491584,9648
492188,18
493416,12
493416,14
493416,28
493529,12
493529,14
493529,35
493922,27
493922,53
493922,9648
495764,28
495764,80
496243,18
496243,35
496243,53
497582,12
497582,80
497582,9648
497698,12
497698,28
497698,878
497828,18
497828,35
499191,18
499701,12
499701,35
499701,10751
499726,35
499726,10749
499932,18
499932,53
499932,80
500664,28
500664,53
500664,878
501170,14
501170,27
501929,12
501929,16
501929,35
502356,12
502356,14
502356,16
502356,35
502356,10751
502416,27
502416,53
503736,27
503736,28
503736,80
503919,14
503919,18
503919,53
504056,18
504056,28
504056,35
504172,18
504172,80
504253,16
504253,18
504253,10749
504608,18
504608,10402
504949,18
504949,36
504949,10752
505026,53
505026,80
505026,9648
505192,18
505192,53
505192,80
505262,12
505262,14
505262,16
505262,28
505642,12
505642,28
505642,878
506574,12
506574,14
506574,10402
506574,10751
506574,10770
506763,12
506763,14
506763,28
506763,9648
507086,12
507086,53
507086,878
508439,12
508439,14
508439,16
508439,35
508439,10751
508442,14
508442,16
508442,18
508442,10402
508442,10751
508642,27
508642,9648
508883,14
508883,16
508883,18
508935,18
508935,28
508935,36
508935,10752
508943,14
508943,16
508943,18
508943,35
508943,10751
508947,14
508947,16
508947,35
508947,10751
508965,16
508965,35
508965,10751
509967,28
509967,35
509967,53
511987,27
511987,53
512195,28
512195,35
512195,80
512200,12
512200,14
512200,35
513310,28
513310,53
513310,878
513691,28
513691,35
514207,18
514207,28
514207,878
514593,27
514593,53
514847,27
514847,28
514847,53
514999,35
514999,9648
515001,18
515001,35
515001,10752
516486,18
516486,28
516486,10752
516632,27
516632,9648
517814,18
518068,12
518068,14
518068,28
518068,53
519465,18
520763,27
520763,53
520763,878
521029,27
522016,12
522016,28
522016,53
522162,28
522162,36
522162,10752
522402,12
522402,18
522402,878
522518,12
522518,18
522518,10751
522627,28
522627,35
522627,80
522681,27
522681,53
522681,9648
522931,28
522931,35
522931,53
522931,80
522938,18
522938,28
522938,53
524047,12
524047,28
524047,53
524047,878
524434,12
524434,28
524434,878
525661,18
526896,14
526896,28
526896,878
527641,18
527641,10749
527774,12
527774,14
527774,16
527774,28
527774,10751
529203,12
529203,14
529203,16
529203,35
529203,10751
529216,14
529216,18
529216,53
529216,9648
530254,28
530254,878
530385,18
530385,27
530385,9648
530915,18
530915,36
530915,10752
531219,14
531219,27
531219,35
531219,10751
531309,27
531309,878
531428,18
531428,10749
532067,12
532067,14
532067,16
532067,35
532639,12
532639,14
532639,10751
532814,27
532814,53
532814,10770
533444,18
533444,10749
533514,14
533514,16
533514,18
533514,10749
535167,18
535167,28
535167,878
536437,53
536437,878
536437,9648
536554,27
536554,878
537915,18
537915,10749
537996,18
537996,35
537996,37
539681,12
539681,16
539681,35
539681,878
539681,10751
539885,28
539885,53
539885,80
540901,18
540901,35
540901,80
542178,18
542178,35
543540,35
543540,10749
543753,18
545609,28
545609,53
545611,12
545611,28
545611,878
546554,35
546554,80
546554,9648
547016,14
547016,28
549514,18
549514,53
550205,12
550205,14
550205,16
550205,35
550205,10749
550205,10751
550988,12
550988,35
550988,878
552178,18
552178,53
553512,99
553512,10402
554761,18
555604,12
555604,14
555604,16
555604,18
556574,18
556574,36
556678,18
556678,35
556678,10749
556694,14
556694,18
556694,10749
559907,12
559907,14
559907,18
559969,18
559969,53
559969,80
560057,12
560057,14
560057,16
560057,28
560057,10751
566525,12
566525,14
566525,28
567189,28
567189,53
567189,10752
567609,27
567609,35
567748,18
567748,53
568091,18
568091,53
568124,14
568124,16
568124,35
568124,10751
568160,14
568160,16
568160,18
568160,10749
568300,99
568300,10402
568620,12
568620,28
569094,12
569094,16
569094,28
569094,878
570670,27
570670,53
570670,878
572154,14
572154,16
572154,18
572154,10749
575264,12
575264,28
575264,53
575299,18
575813,18
575813,80
575813,10749
576784,12
576784,14
576845,27
576845,9648
577922,28
577922,53
577922,878
578701,28
578701,53
579047,53
579047,878
579047,9648
579974,12
579974,18
579974,28
580175,18
580175,35
580489,12
580489,28
580489,878
581387,12
581387,28
581387,53
581392,12
581392,27
581392,28
581392,53
581528,28
581528,53
581528,80
581644,28
581644,53
581726,12
581726,28
581726,878
582014,18
582014,53
582014,80
583083,35
583083,10749
585083,12
585083,14
585083,16
585083,35
585083,10751
585216,27
585216,53
585216,9648
585245,12
585245,14
585245,35
585245,10751
585511,12
585511,14
585511,16
585511,35
585511,10751
587792,35
587792,878
587792,10749
587807,16
587807,35
587807,10751
588228,12
588228,28
588228,878
589761,18
589761,28
589761,36
590223,12
590223,14
590223,35
590223,878
591273,18
591273,27
591273,9648
591274,18
591274,27
591274,9648
592350,12
592350,14
592350,16
592350,28
592695,18
593643,27
593643,35
593910,14
593910,35
593910,10749
594767,14
594767,28
594767,35
597208,18
597208,53
597208,80
599975,27
599975,53
600354,18
601666,18
601666,35
601666,53
601666,80
601796,12
601796,14
601796,28
601796,878
602063,12
602063,18
602063,28
602063,36
602223,27
602223,28
602223,53
602269,18
602269,53
602269,80
602734,27
602734,9648
603661,18
603661,35
603661,10749
603692,28
603692,53
603692,80
604822,12
604822,28
604822,35
604822,53
604822,80
606856,12
606856,10751
610150,16
610150,28
610150,878
610253,27
611291,99
611291,10402
613504,18
613504,10749
613868,18
613868,35
613868,10749
614479,27
614479,53
614696,27
614696,28
614696,878
614934,18
614934,36
614934,10402
615173,28
615173,53
615173,878
615173,9648
615453,12
615453,14
615453,16
615457,28
615457,53
615643,18
615677,14
615677,28
615677,35
615677,10751
615777,18
615777,35
616037,14
616037,28
616037,35
616651,18
616651,53
616651,80
617653,18
617653,28
617653,36
617653,53
618344,12
618344,14
618344,16
618344,28
619264,18
619264,53
619264,878
619730,53
619730,878
619730,9648
619778,27
619778,9648
619803,12
619803,28
619803,53
619803,80
619979,18
619979,53
619979,9648
620249,14
620249,16
620249,28
623491,27
623491,35
624860,12
624860,28
624860,878
625450,18
625450,35
625450,10749
625976,18
625976,10749
626332,18
626332,36
627725,18
628900,28
628900,53
629176,28
629176,80
629176,878
629542,16
629542,28
629542,35
629542,80
629542,10751
630004,18
630004,28
630004,53
630566,18
630566,10402
630566,10749
630586,27
630586,53
631843,27
631843,53
631843,9648
632727,18
632727,27
632727,80
633604,27
633604,35
634429,28
634429,878
634528,18
634528,28
634528,53
634649,12
634649,28
634649,878
635302,14
635302,16
635302,28
637649,18
637649,53
637649,80
637920,18
638507,12
638507,14
638507,16
638507,10751
638597,35
638597,10751
639933,12
639933,14
639933,28
640146,12
640146,28
640146,878
642885,14
642885,35
643215,12
643215,14
643215,35
643215,10751
644495,18
644495,36
644495,80
644583,18
644583,53
645710,53
645788,28
645788,53
645788,80
645886,18
645886,80
646207,28
646207,53
646380,18
646380,35
646380,878
646385,27
646385,9648
646389,12
646389,28
646389,53
648579,28
648579,35
648579,80
652837,16
652837,18
652837,10749
660120,18
660120,35
660120,10749
661374,35
661374,80
661374,9648
662638,16
662638,28
662638,53
662638,80
662638,9648
662638,10749
662707,12
662707,28
663558,14
663558,16
663558,28
663712,27
664280,18
664280,99
664413,18
664413,10749
664469,18
664469,35
664469,9648
664767,14
664767,16
664767,28
666277,18
666277,10749
667520,14
667520,16
667520,18
667520,10749
667538,12
667538,28
667538,878
671043,35
672322,12
672322,18
672322,28
672322,10749
674324,18
674324,35
675353,12
675353,28
675353,35
675353,10751
675445,12
675445,16
675445,28
675445,35
675445,10751
677179,18
677179,28
677638,12
677638,16
677638,35
677638,10751
677638,10770
678512,18
678512,28
682110,99
682507,18
682507,9648
682507,10749
685274,16
685274,18
685274,28
685274,878
696806,12
696806,35
696806,878
697843,28
697843,53
697843,80
698508,18
698508,37
698508,10749
698948,18
698948,36
698948,53
700391,12
700391,28
700391,878
705861,18
705861,35
705996,53
705996,9648
705996,10749
709631,27
710356,18
710356,10749
713704,27
713704,53
715931,18
715931,36
715931,10752
717930,28
717930,53
717930,10752
718789,12
718789,16
718789,878
718789,10751
718930,28
718930,35
718930,53
719410,18
719410,10749
724495,18
724495,28
724495,36
724495,10752
725201,28
725201,53
726759,18
726759,36
726759,53
727340,18
727340,28
727340,9648
739405,12
739405,28
739405,35
739405,53
740985,35
744275,18
744275,10749
744276,18
744276,10749
744746,27
744746,9648
745881,27
745881,9648
747059,16
747059,35
747059,10751
747188,18
747188,35
752623,12
752623,28
752623,35
755566,14
755566,27
755566,28
755566,35
755566,53
756999,27
756999,53
758009,28
758009,35
758009,10749
758323,27
758323,53
758330,18
758330,10749
758336,18
758336,35
758336,10749
758866,18
760104,27
760161,27
760161,53
760741,12
760741,27
760741,28
760741,53
762504,27
762504,878
762975,18
762975,10749
763164,28
763164,53
763164,878
763285,18
763285,28
763285,53
763285,80
766507,28
766507,53
766507,878
768362,18
768362,53
768362,9648
774752,12
774752,35
774752,878
774825,12
774825,16
774825,35
774825,10751
776305,16
776305,18
776305,878
776305,10402
776503,18
776503,10402
776503,10749
776797,27
776797,53
779782,12
779782,14
779782,35
780609,14
780609,27
780609,53
785084,18
787752,27
787752,53
791155,12
791155,28
791155,35
791155,878
791155,10751
791177,18
791177,27
791177,10749
791373,12
791373,14
791373,28
796185,12
796185,18
796185,28
796185,36
796499,28
796499,35
796499,80
798286,12
798286,14
798286,35
799379,27
799379,28
799379,53
799379,80
799876,18
799876,53
799876,80
799876,9648
801335,53
801335,80
801335,10770
804095,18
804150,35
804150,53
804150,80
808430,18
808430,10749
810693,14
810693,16
810693,28
811634,14
811634,16
811634,28
811634,10751
812225,12
812225,14
812225,16
812225,28
814338,18
814338,10749
817758,18
817758,10402
818397,28
818397,53
818397,80
818647,18
818647,35
818647,10749
820067,16
820067,35
820067,10749
823625,12
823625,28
823625,53
829280,12
829280,80
829280,9648
829557,18
829557,10749
829560,18
829560,10749
836225,14
836225,18
836225,27
836225,80
840326,28
840326,53
840326,10752
841755,14
841755,16
841755,28
842675,12
842675,28
842675,878
851644,18
851644,10749
864370,27
868759,28
868759,35
868759,10749
872585,18
872585,36
876792,12
876792,14
876792,16
877269,12
877269,14
877269,16
877269,878
877269,10751
877703,14
877703,28
877703,10770
877957,12
877957,14
877957,16
878361,18
878361,36
882569,28
882569,53
882569,10752
882598,27
882598,9648
884605,35
884605,10749
894205,14
894205,27
894205,28
899082,99
899112,14
899112,28
899112,35
899112,53
899294,27
899294,53
899294,80
900667,12
900667,14
900667,16
900667,28
901563,18
913290,27
913290,9648
916192,14
916192,16
916192,18
916192,878
916192,10749
916224,12
916224,14
916224,16
916224,18
928358,18
929170,35
931102,18
931102,28
931102,35
934433,27
934433,53
934433,80
937278,18
937278,35
